     Index       y_measurement           y_fitting        descriptor_1
      6583   -0.7123000000E-01   -0.5275159204E-02    0.9069001690E+02
      6584   -0.2097000000E-01    0.1553432074E-01    0.3434985395E+02
      6585   -0.7250000000E-01   -0.3534057597E-03    0.7736472517E+02
      6586   -0.2155000000E-01    0.1566184485E-01    0.3400459164E+02
      6587   -0.7202000000E-01   -0.1057012058E-02    0.7926968837E+02
      6588   -0.2200000000E-01    0.1586367514E-01    0.3345815073E+02
      6589   -0.6407000000E-01    0.7638483136E-02    0.5572726360E+02
      6590   -0.3405000000E-01    0.1413890432E-01    0.3812784306E+02
      6591   -0.5153000000E-01    0.1124631472E-01    0.4595932034E+02
      6592   -0.4337000000E-01    0.1276216321E-01    0.4185527012E+02
      6593   -0.8623000000E-01   -0.3417374279E-01    0.1689308433E+03
      6594   -0.7255000000E-01    0.4663635585E-03    0.7514525899E+02
      6595   -0.2232000000E-01    0.1613311309E-01    0.3272866695E+02
      6596   -0.7220000000E-01    0.2239365536E-02    0.7034498428E+02
      6597   -0.2254000000E-01    0.1644726955E-01    0.3187811104E+02
      6598   -0.5810000000E-01    0.9721572730E-02    0.5008744908E+02
      6599   -0.3365000000E-01    0.1466129085E-01    0.3671351929E+02
      6600   -0.7061000000E-01    0.3736407848E-02    0.6629185042E+02
      6601   -0.2267000000E-01    0.1674479630E-01    0.3107257886E+02
      6602   -0.4267000000E-01    0.1333487951E-01    0.4030468213E+02
      6603   -0.6767000000E-01    0.6137975672E-02    0.5978977911E+02
      6604   -0.1039400000E+00   -0.1109318344E+00    0.3767478285E+03
      6605   -0.2270000000E-01    0.1697754697E-01    0.3044242326E+02
      6606   -0.5070000000E-01    0.1178867427E-01    0.4449092107E+02
      6607   -0.3322000000E-01    0.1516333425E-01    0.3535427306E+02
      6608   -0.6322000000E-01    0.8132348800E-02    0.5439015801E+02
      6609   -0.2268000000E-01    0.1715317835E-01    0.2996691398E+02
      6610   -0.4203000000E-01    0.1385479007E-01    0.3889706187E+02
      6611   -0.3279000000E-01    0.1560982000E-01    0.3414544516E+02
      6612   -0.7123000000E-01   -0.9752610546E-02    0.1028123928E+03
      6613   -0.5732000000E-01    0.1013768404E-01    0.4896085778E+02
      6614   -0.2260000000E-01    0.1736653035E-01    0.2938927886E+02
      6615   -0.8658000000E-01   -0.3268778537E-01    0.1649077210E+03
      6616   -0.7740000000E-02    0.1944201117E-01    0.2377006455E+02
      6617   -0.6977000000E-01   -0.4738691236E-02    0.8923756865E+02
      6618   -0.8390000000E-02    0.1938808150E-01    0.2391607524E+02
      6619   -0.6974000000E-01   -0.4382775032E-02    0.8827395125E+02
      6620   -0.8980000000E-02    0.1935718319E-01    0.2399973019E+02
      6621   -0.7073000000E-01   -0.4761101822E-02    0.8929824369E+02
      6622   -0.9510000000E-02    0.1934324726E-01    0.2403746071E+02
      6623   -0.7183000000E-01   -0.2529998513E-03    0.7709288343E+02
      6624   -0.9980000000E-02    0.1933896098E-01    0.2404906550E+02
      6625   -0.7133000000E-01    0.1313311519E-02    0.7285220860E+02
      6626   -0.9777000000E-01   -0.7967078372E-01    0.2921107933E+03
      6627   -0.1040000000E-01    0.1933798898E-01    0.2405169712E+02
      6628   -0.5003000000E-01    0.1226432623E-01    0.4320312777E+02
      6629   -0.2248000000E-01    0.1756613905E-01    0.2884885275E+02
      6630   -0.7195000000E-01    0.1006671208E-02    0.7368241508E+02
      6631   -0.1076000000E-01    0.1933597854E-01    0.2405714023E+02
      6632   -0.3239000000E-01    0.1594962272E-01    0.3322545386E+02
      6633   -0.7161000000E-01    0.2741336402E-02    0.6898593444E+02
      6634   -0.1106000000E-01    0.1933175414E-01    0.2406857748E+02
      6635   -0.6991000000E-01    0.4382459916E-02    0.6454271114E+02
      6636   -0.1131000000E-01    0.1932685096E-01    0.2408185250E+02
      6637   -0.8836000000E-01   -0.3757131145E-01    0.1781295149E+03
      6638   -0.4149000000E-01    0.1418673977E-01    0.3799833203E+02
      6639   -0.2234000000E-01    0.1769666268E-01    0.2849546945E+02
      6640   -0.6706000000E-01    0.6379933067E-02    0.5913469695E+02
      6641   -0.1152000000E-01    0.1932223702E-01    0.2409434441E+02
      6642   -0.6262000000E-01    0.8346304428E-02    0.5381088861E+02
      6643   -0.1168000000E-01    0.1931594832E-01    0.2411137061E+02
      6644   -0.3203000000E-01    0.1613410634E-01    0.3272597779E+02
      6645   -0.2217000000E-01    0.1771943822E-01    0.2843380632E+02
      6646   -0.5675000000E-01    0.1027053324E-01    0.4860117817E+02
      6647   -0.1179000000E-01    0.1930300629E-01    0.2414641022E+02
      6648   -0.9120000000E-01   -0.4184169621E-01    0.1896912730E+03
      6649   -0.4951000000E-01    0.1230161699E-01    0.4310216571E+02
      6650   -0.1186000000E-01    0.1927784408E-01    0.2421453507E+02
      6651   -0.2201000000E-01    0.1762780611E-01    0.2868189363E+02
      6652   -0.4108000000E-01    0.1413749632E-01    0.3813165512E+02
      6653   -0.1191000000E-01    0.1923674997E-01    0.2432579441E+02
      6654   -0.3174000000E-01    0.1606350964E-01    0.3291711327E+02
      6655   -0.1192000000E-01    0.1917917443E-01    0.2448167603E+02
      6656   -0.2184000000E-01    0.1745778136E-01    0.2914222335E+02
      6657   -0.1190000000E-01    0.1910526693E-01    0.2468177525E+02
      6658   -0.1184000000E-01    0.1901666436E-01    0.2492166030E+02
      6659   -0.8666000000E-01   -0.2815651952E-01    0.1526396462E+03
      6660   -0.7105000000E-01   -0.1026411931E-01    0.1041972658E+03
      6661   -0.6958000000E-01   -0.3716273125E-02    0.8646944551E+02
      6662   -0.6961000000E-01   -0.2663677618E-02    0.8361961925E+02
      6663   -0.7058000000E-01   -0.4203175970E-02    0.8778769977E+02
      6664   -0.7161000000E-01    0.2524852360E-03    0.7572431909E+02
      6665   -0.7110000000E-01    0.2409140133E-02    0.6988533183E+02
      6666   -0.7171000000E-01    0.1691733791E-02    0.7182765765E+02
      6667   -0.7136000000E-01    0.3593441247E-02    0.6667892216E+02
      6668   -0.6964000000E-01    0.4851107274E-02    0.6327388229E+02
      6669   -0.6677000000E-01    0.6735822109E-02    0.5817115309E+02
      6670   -0.1117600000E+00   -0.1615914271E+00    0.5139050144E+03
      6671   -0.9288000000E-01   -0.5402739905E-01    0.2226831827E+03
      6672   -0.6232000000E-01    0.8276291708E-02    0.5400044299E+02
      6673   -0.5644000000E-01    0.1012776595E-01    0.4898771030E+02
      6674   -0.4922000000E-01    0.1208289856E-01    0.4369433006E+02
      6675   -0.4081000000E-01    0.1383318700E-01    0.3895555061E+02
      6676   -0.3151000000E-01    0.1581072155E-01    0.3360151875E+02
      6677   -0.2169000000E-01    0.1725398895E-01    0.2969397658E+02
      6678   -0.1177000000E-01    0.1891537758E-01    0.2519588694E+02
      6679   -0.2350000000E-02    0.2043410298E-01    0.2108404767E+02
      6680   -0.8764000000E-01   -0.3164609241E-01    0.1620874126E+03
      6681   -0.8425000000E-01   -0.1909807051E-01    0.1281145502E+03
      6682   -0.1001200000E+00   -0.8460621626E-01    0.3054731202E+03
      6683   -0.8648000000E-01   -0.2378375633E-01    0.1408007059E+03
      6684   -0.8983000000E-01   -0.3982239529E-01    0.1842241617E+03
      6685   -0.8475000000E-01   -0.1754104745E-01    0.1238990228E+03
      6686   -0.9450000000E-01   -0.5893991626E-01    0.2359834680E+03
      6687   -0.8500000000E-01   -0.1673978639E-01    0.1217296664E+03
      6688   -0.9048000000E-01   -0.4566485633E-01    0.2000422027E+03
      6689   -0.1044100000E+00   -0.1240098325E+00    0.4121555634E+03
      6690   -0.8606000000E-01   -0.2101465604E-01    0.1333035670E+03
      6691   -0.8657000000E-01   -0.2738372907E-01    0.1505473719E+03
      6692   -0.8500000000E-01   -0.1602287381E-01    0.1197886774E+03
      6693   -0.8803000000E-01   -0.3574773956E-01    0.1731923258E+03
      6694   -0.8232000000E-01   -0.1307822538E-01    0.1118162546E+03
      6695   -0.9605000000E-01   -0.7636936794E-01    0.2831724487E+03
      6696   -0.8294000000E-01   -0.1244095840E-01    0.1100909003E+03
      6697   -0.9104000000E-01   -0.6120134572E-01    0.2421061248E+03
      6698   -0.8533000000E-01   -0.1689903478E-01    0.1221608199E+03
      6699   -0.8479000000E-01   -0.1386951354E-01    0.1139586101E+03
      6700   -0.9837000000E-01   -0.8713617310E-01    0.3123227955E+03
      6701   -0.8529000000E-01   -0.2435020979E-01    0.1423343377E+03
      6702   -0.8332000000E-01   -0.1155562961E-01    0.1076939366E+03
      6703   -0.8773000000E-01   -0.3157124484E-01    0.1618847682E+03
      6704   -0.8347000000E-01   -0.1027801523E-01    0.1042348880E+03
      6705   -0.8607000000E-01   -0.2604589997E-01    0.1469252963E+03
      6706   -0.8433000000E-01   -0.1248098491E-01    0.1101992692E+03
      6707   -0.8437000000E-01   -0.1456172393E-01    0.1158327197E+03
      6708   -0.7988000000E-01   -0.8353579172E-02    0.9902461647E+02
      6709   -0.9166000000E-01   -0.6233833740E-01    0.2451844476E+03
      6710   -0.8062000000E-01   -0.8169671977E-02    0.9852670103E+02
      6711   -0.1111400000E+00   -0.1531376080E+00    0.4910169102E+03
      6712   -0.8731000000E-01   -0.4428019869E-01    0.1962933422E+03
      6713   -0.8338000000E-01   -0.9273899189E-02    0.1015163164E+03
      6714   -0.8371000000E-01   -0.1708792787E-01    0.1226722343E+03
      6715   -0.8109000000E-01   -0.7627046843E-02    0.9705758270E+02
      6716   -0.8514000000E-01   -0.3294229100E-01    0.1655967766E+03
      6717   -0.8363000000E-01   -0.1059880314E-01    0.1051033981E+03
      6718   -0.8131000000E-01   -0.7171784072E-02    0.9582499165E+02
      6719   -0.8392000000E-01   -0.1876514084E-01    0.1272131672E+03
      6720   -0.8323000000E-01   -0.1233376942E-01    0.1098006939E+03
      6721   -0.8305000000E-01   -0.8015026825E-02    0.9810801046E+02
      6722   -0.9830000000E-01   -0.8666141956E-01    0.3110374346E+03
      6723   -0.8353000000E-01   -0.1390606377E-01    0.1140575672E+03
      6724   -0.8129000000E-01   -0.6542313019E-02    0.9412074427E+02
      6725   -0.7638000000E-01   -0.5228291818E-02    0.9056312684E+02
      6726   -0.8749000000E-01   -0.4150963686E-01    0.1887922463E+03
      6727   -0.7720000000E-01   -0.4926100121E-02    0.8974496466E+02
      6728   -0.8404000000E-01   -0.3445512426E-01    0.1696926633E+03
      6729   -0.8270000000E-01   -0.8654179252E-02    0.9983846946E+02
      6730   -0.8249000000E-01   -0.6937412940E-02    0.9519044875E+02
      6731   -0.8217000000E-01   -0.2167512412E-01    0.1350917366E+03
      6732   -0.7775000000E-01   -0.4644917675E-02    0.8898368351E+02
      6733   -0.1036800000E+00   -0.1166006688E+00    0.3920957880E+03
      6734   -0.8191000000E-01   -0.1006572103E-01    0.1036601168E+03
      6735   -0.8103000000E-01   -0.5690038453E-02    0.9181327248E+02
      6736   -0.8175000000E-01   -0.1630226749E-01    0.1205451156E+03
      6737   -0.7803000000E-01   -0.4168389726E-02    0.8769351853E+02
      6738   -0.8172000000E-01   -0.6026340638E-02    0.9272378634E+02
      6739   -0.8183000000E-01   -0.9926487173E-02    0.1032831512E+03
      6740   -0.7805000000E-01   -0.3502428484E-02    0.8589047660E+02
      6741   -0.8157000000E-01   -0.7365704266E-02    0.9635001656E+02
      6742   -0.8053000000E-01   -0.4550263288E-02    0.8872741360E+02
      6743   -0.7135000000E-01   -0.1624066265E-02    0.8080494665E+02
      6744   -0.9242000000E-01   -0.6019408104E-01    0.2393790285E+03
      6745   -0.8358000000E-01   -0.2994656007E-01    0.1574860516E+03
      6746   -0.8088000000E-01   -0.2257477576E-01    0.1375274784E+03
      6747   -0.7227000000E-01   -0.1563770188E-02    0.8064169938E+02
      6748   -0.8043000000E-01   -0.7313378902E-02    0.9620834942E+02
      6749   -0.7782000000E-01   -0.2713187918E-02    0.8375366481E+02
      6750   -0.7960000000E-01   -0.1563569446E-01    0.1187404173E+03
      6751   -0.7287000000E-01   -0.1436369842E-02    0.8029677215E+02
      6752   -0.8075000000E-01   -0.4790793824E-02    0.8937863264E+02
      6753   -0.7981000000E-01   -0.3476905251E-02    0.8582137429E+02
      6754   -0.7935000000E-01   -0.9633671194E-02    0.1024903731E+03
      6755   -0.6624000000E-01   -0.1270596860E+00    0.4204128211E+03
      6756   -0.6337000000E-01   -0.1005012676E+00    0.3485078228E+03
      6757   -0.3557000000E-01    0.1192668173E-01    0.4411727585E+02
      6758   -0.4801000000E-01    0.4920228487E-02    0.6308674160E+02
      6759   -0.4174000000E-01    0.1033741577E-01    0.4842009856E+02
      6760   -0.4620000000E-01    0.1309251034E-02    0.7286320207E+02
      6761   -0.3596000000E-01    0.1205030622E-01    0.4378257146E+02
      6762   -0.4506000000E-01    0.8929670885E-02    0.5223146609E+02
      6763   -0.4108000000E-01   -0.9709354729E-02    0.1026952808E+03
      6764   -0.2535000000E-01    0.1404989815E-01    0.3836882083E+02
      6765   -0.4709000000E-01    0.4736863275E-02    0.6358318966E+02
      6766   -0.3615000000E-01    0.1252126320E-01    0.4250748947E+02
      6767   -0.5715000000E-01   -0.5807276824E-01    0.2336357274E+03
      6768   -0.4695000000E-01    0.7582103903E-02    0.5587990630E+02
      6769   -0.4152000000E-01    0.1085974803E-01    0.4700592173E+02
      6770   -0.4133000000E-01   -0.1265316805E-01    0.1106654426E+03
      6771   -0.2654000000E-01    0.1404029917E-01    0.3839480937E+02
      6772   -0.4288000000E-01   -0.2899696923E-02    0.8425862446E+02
      6773   -0.2746000000E-01    0.1408065857E-01    0.3828553921E+02
      6774   -0.4720000000E-01    0.6414578709E-02    0.5904089638E+02
      6775   -0.4468000000E-01   -0.1924636652E-02    0.8161871925E+02
      6776   -0.3613000000E-01    0.1261015310E-01    0.4226682650E+02
      6777   -0.2814000000E-01    0.1410152077E-01    0.3822905632E+02
      6778   -0.5383000000E-01   -0.4100263031E-01    0.1874195627E+03
      6779   -0.4449000000E-01    0.9731831564E-02    0.5005967403E+02
      6780   -0.4112000000E-01    0.1110438597E-01    0.4634358219E+02
      6781   -0.4487000000E-01    0.3358515526E-02    0.6731496657E+02
      6782   -0.2859000000E-01    0.1425224369E-01    0.3782098492E+02
      6783   -0.4614000000E-01    0.9116756858E-02    0.5172494434E+02
      6784   -0.3593000000E-01    0.1283944868E-01    0.4164602529E+02
      6785   -0.4596000000E-01    0.5384844306E-02    0.6182882785E+02
      6786   -0.2881000000E-01    0.1440911237E-01    0.3739627430E+02
      6787   -0.3889000000E-01   -0.1369937433E-01    0.1134979705E+03
      6788   -0.1598000000E-01    0.1583995560E-01    0.3352236967E+02
      6789   -0.5941000000E-01   -0.6647434468E-01    0.2563823884E+03
      6790   -0.3966000000E-01   -0.4318628798E-02    0.8810027996E+02
      6791   -0.1723000000E-01    0.1589883033E-01    0.3336297058E+02
      6792   -0.4057000000E-01    0.1198220764E-01    0.4396694344E+02
      6793   -0.4631000000E-01    0.8015468265E-02    0.5470660361E+02
      6794   -0.2884000000E-01    0.1470040324E-01    0.3660762531E+02
      6795   -0.4106000000E-01    0.8136978646E-03    0.7420487646E+02
      6796   -0.1822000000E-01    0.1585796675E-01    0.3347360578E+02
      6797   -0.4380000000E-01    0.1064967346E-01    0.4757468342E+02
      6798   -0.3557000000E-01    0.1323614536E-01    0.4057199771E+02
      6799   -0.4345000000E-01    0.4397089078E-02    0.6450310374E+02
      6800   -0.5368000000E-01   -0.3568883498E-01    0.1730328459E+03
      6801   -0.1896000000E-01    0.1603927650E-01    0.3298272273E+02
      6802   -0.4530000000E-01    0.9967632835E-02    0.4942125913E+02
      6803   -0.4360000000E-01    0.5793518758E-02    0.6072237131E+02
      6804   -0.2869000000E-01    0.1497790948E-01    0.3585629723E+02
      6805   -0.1949000000E-01    0.1625677153E-01    0.3239387065E+02
      6806   -0.3992000000E-01    0.1249846544E-01    0.4256921278E+02
      6807   -0.3507000000E-01    0.1362800356E-01    0.3951106995E+02
      6808   -0.4502000000E-01    0.7917867289E-02    0.5497085120E+02
      6809   -0.1979000000E-01    0.1627036650E-01    0.3235706326E+02
      6810   -0.4306000000E-01    0.1135903911E-01    0.4565412721E+02
      6811   -0.5634000000E-01   -0.4816637980E-01    0.2068148967E+03
      6812   -0.2839000000E-01    0.1501672944E-01    0.3575119500E+02
      6813   -0.4538000000E-01    0.9418015264E-02    0.5090930898E+02
      6814   -0.1991000000E-01    0.1632320882E-01    0.3221399649E+02
      6815   -0.3720000000E-01   -0.4127111705E-02    0.8758176127E+02
      6816   -0.5150000000E-02    0.1728215737E-01    0.2961771261E+02
      6817   -0.3801000000E-01    0.2117477571E-03    0.7583461287E+02
      6818   -0.6430000000E-02    0.1742231323E-01    0.2923825076E+02
      6819   -0.3978000000E-01    0.1669656359E-02    0.7188743070E+02
